time,open,high,low,close
2025-01-30T23:00:00-06:00,104015.75,104487.95,104015.54,104323.45
2025-01-31T00:00:00-06:00,104323.45,104748.14,104308.38,104524.74
2025-01-31T01:00:00-06:00,104524.74,104812.27,104033.39,104203.76
2025-01-31T02:00:00-06:00,104203.85,104325.6,104034.47,104036.8
2025-01-31T03:00:00-06:00,104036.85,104329.1,103943.74,104264.72
2025-01-31T04:00:00-06:00,104264.72,104433.48,104093.63,104291.36
2025-01-31T05:00:00-06:00,104291.9,104853.94,104291.32,104742.87
2025-01-31T06:00:00-06:00,104743.34,104904.4,104568.33,104713.87
2025-01-31T07:00:00-06:00,104714.29,105032.41,104572.33,104670.97
2025-01-31T08:00:00-06:00,104670.97,104866.06,104129.09,104448.73
2025-01-31T09:00:00-06:00,104448.73,106015.74,104448.73,105462.91
2025-01-31T10:00:00-06:00,105462.61,105578.42,104725.87,105087.98
2025-01-31T11:00:00-06:00,105087.99,105090.29,104592.36,104592.36
2025-01-31T12:00:00-06:00,104592.36,104827.74,102628.98,102645.27
2025-01-31T13:00:00-06:00,102646.3,103009.87,102136.74,102325.23
2025-01-31T14:00:00-06:00,102325.23,102325.23,101628.97,101690.15
2025-01-31T15:00:00-06:00,101690.08,102159.27,101589.36,102155.46
2025-01-31T16:00:00-06:00,102156.4,102489.98,101935.89,102271.7
2025-01-31T17:00:00-06:00,102272.35,102444.41,101970.11,102437.64
2025-01-31T18:00:00-06:00,102437.64,102543.85,102189.86,102464.27
2025-01-31T19:00:00-06:00,102464.41,102743.9,102435.14,102536.22
2025-01-31T20:00:00-06:00,102536.22,102750.29,102374.81,102439.41
2025-01-31T21:00:00-06:00,102439.38,102485.42,102172.22,102213.21
2025-01-31T22:00:00-06:00,102213.22,102463.78,102105.15,102286.68
2025-01-31T23:00:00-06:00,102286.68,102552.25,102225.66,102465.45
2025-02-01T00:00:00-06:00,102466,102544.71,102158.84,102372.9
2025-02-01T01:00:00-06:00,102372.9,102462.29,102134.77,102138.06
2025-02-01T02:00:00-06:00,102138.06,102241.86,101818.63,101980.18
2025-02-01T03:00:00-06:00,101980.18,101983.29,101396.75,101646.92
2025-02-01T04:00:00-06:00,101646.51,101947.63,101601.79,101610.36
2025-02-01T05:00:00-06:00,101609.25,102026.02,101608.83,101999.1
2025-02-01T06:00:00-06:00,101999.1,102292.58,101979.52,102246.33
2025-02-01T07:00:00-06:00,102246.31,102254.9,101796.93,101832.25
2025-02-01T08:00:00-06:00,101832.76,102137.88,101787.46,101797.32
2025-02-01T09:00:00-06:00,101797.32,102143.63,101706.3,102041.97
2025-02-01T10:00:00-06:00,102041.97,102180.38,101837.57,101863.02
2025-02-01T11:00:00-06:00,101863.39,102254.56,101860.79,102229.42
2025-02-01T12:00:00-06:00,102231.53,102246.4,101945.47,101975.93
2025-02-01T13:00:00-06:00,101976.31,101994.47,101432.09,101637.6
2025-02-01T14:00:00-06:00,101637.6,101638.57,100969.05,101301.56
2025-02-01T15:00:00-06:00,101301.57,101547.72,100981,101173.05
2025-02-01T16:00:00-06:00,101173.05,101396.11,100487.92,100638.74
2025-02-01T17:00:00-06:00,100639,100838.58,100258.62,100607.47
2025-02-01T18:00:00-06:00,100607.47,101262.68,100487.72,101221.7
2025-02-01T19:00:00-06:00,101221.69,101433.86,101144.9,101211.83
2025-02-01T20:00:00-06:00,101213.88,101247.69,100417.31,100436.52
2025-02-01T21:00:00-06:00,100436.16,100728.7,99142.87,99180.92
2025-02-01T22:00:00-06:00,99180.92,99848.39,99033.02,99523.31
2025-02-01T23:00:00-06:00,99523.31,100322.7,99478.52,100237.34
2025-02-02T00:00:00-06:00,100237.01,100479.92,100082.29,100246.25
2025-02-02T01:00:00-06:00,100246.26,100258.89,99602.26,99621.09
2025-02-02T02:00:00-06:00,99620.95,100081.5,99313.24,99812.81
2025-02-02T03:00:00-06:00,99812.81,99843,99364.04,99668.81
2025-02-02T04:00:00-06:00,99668.81,99670.2,99234.83,99395.34
2025-02-02T05:00:00-06:00,99396.04,99577.02,98628.1,98849.26
2025-02-02T06:00:00-06:00,98848.76,99136.08,98149.72,98164.61
2025-02-02T07:00:00-06:00,98164.6,98802.39,98158.97,98774.63
2025-02-02T08:00:00-06:00,98774.63,99408.66,98687.13,99186.98
2025-02-02T09:00:00-06:00,99188.61,99378.65,98714.33,99328.59
2025-02-02T10:00:00-06:00,99329.41,99341.05,98075.89,98250.97
2025-02-02T11:00:00-06:00,98251.25,98535.96,96999.36,97189.56
2025-02-02T12:00:00-06:00,97189.9,97895.37,96816.65,97073.5
2025-02-02T13:00:00-06:00,97073.49,98671.51,96835.57,98245.89
2025-02-02T14:00:00-06:00,98245.86,98597.73,97639.81,97777.39
2025-02-02T15:00:00-06:00,97777.58,97949.49,96570.28,96985.79
2025-02-02T16:00:00-06:00,96985.98,97997.76,96168.04,97963.82
2025-02-02T17:00:00-06:00,97963.18,97967.58,96531.79,97676.98
2025-02-02T18:00:00-06:00,97677.16,97736.29,95544.82,96503.38
2025-02-02T19:00:00-06:00,96504.71,96883.41,92008.49,93327.8
2025-02-02T20:00:00-06:00,93327.8,94915.17,91266.16,93524.11
2025-02-02T21:00:00-06:00,93524.42,94651.01,93419.98,94018.73
2025-02-02T22:00:00-06:00,94018.73,94457.9,92659.49,92758.83
2025-02-02T23:00:00-06:00,92758.59,94237.64,92758.59,94189.95
2025-02-03T00:00:00-06:00,94189.95,94580.53,93665.71,93888.4
2025-02-03T01:00:00-06:00,93888.38,95393.09,93833.8,95312.64
2025-02-03T02:00:00-06:00,95312.64,95589.72,94858.39,95315.9
2025-02-03T03:00:00-06:00,95315.9,95917.02,95238.54,95268.79
2025-02-03T04:00:00-06:00,95269.38,95699.94,94810.92,95680.59
2025-02-03T05:00:00-06:00,95680.59,95689.92,94947.57,95092.66
2025-02-03T06:00:00-06:00,95092.66,95597.08,94752.01,94752.15
2025-02-03T07:00:00-06:00,94753.88,95374.15,94358.47,94651.12
2025-02-03T08:00:00-06:00,94647.72,96666.12,94150.79,96585.36
2025-02-03T09:00:00-06:00,96585.36,99462.24,96187.68,98834.5
2025-02-03T10:00:00-06:00,98834.83,99012.47,98162.29,98521.56
2025-02-03T11:00:00-06:00,98521.13,99274.76,98034.89,99185.69
2025-02-03T12:00:00-06:00,99183.49,99905.57,98961.94,99807.01
2025-02-03T13:00:00-06:00,99805.59,101854.72,99587.01,101854.72
2025-02-03T14:00:00-06:00,101854.72,101921.23,101027.71,101095.2
2025-02-03T15:00:00-06:00,101095.2,101941.69,100919.43,101809.24
2025-02-03T16:00:00-06:00,101809.24,102433.41,101479.72,101660.32
2025-02-03T17:00:00-06:00,101661.52,101796.2,101249.92,101310.21
2025-02-03T18:00:00-06:00,101310.19,101759.72,101147.63,101168.19
2025-02-03T19:00:00-06:00,101168.51,101802.93,100860.09,101486.52
2025-02-03T20:00:00-06:00,101486.64,101534.64,100917.64,100942.48
2025-02-03T21:00:00-06:00,100941.9,101118.79,100670.72,100725.6
2025-02-03T22:00:00-06:00,100725.6,100864.07,100117.88,100155.78
2025-02-03T23:00:00-06:00,100155.78,100190.57,98365.06,98972.65
2025-02-04T00:00:00-06:00,98971.03,99727.91,98938.69,99465.75
2025-02-04T01:00:00-06:00,99465.15,99573.99,98420.25,98560.97
2025-02-04T02:00:00-06:00,98560.51,98819.54,97965.02,98398.11
2025-02-04T03:00:00-06:00,98397.34,98898.76,98371.66,98440.23
2025-02-04T04:00:00-06:00,98440.23,99065.46,98439.74,98884.79
2025-02-04T05:00:00-06:00,98886.77,99521.97,98856.72,99071.99
2025-02-04T06:00:00-06:00,99071.99,99885.85,99071.56,99463.67
2025-02-04T07:00:00-06:00,99464.07,99647.57,99075.97,99113.91
2025-02-04T08:00:00-06:00,99113.91,100497.56,98686.27,100086.48
2025-02-04T09:00:00-06:00,100086.7,100321.07,98408.58,99458.31
2025-02-04T10:00:00-06:00,99458.03,100028.54,99138.65,99149.18
2025-02-04T11:00:00-06:00,99150.01,99706.1,98934.84,99268.47
2025-02-04T12:00:00-06:00,99268.84,99664.51,98890.81,99513.04
2025-02-04T13:00:00-06:00,99513.04,100877.79,98914.08,98968.47
2025-02-04T14:00:00-06:00,98968.34,99459.78,98089.68,98731.44
