date,open,high,low,close
2025-01-19 14:00:00+00:00,104840.56,105571.73,104678.85,105030.21
2025-01-19 15:00:00+00:00,105028.43,105116.17,104410.97,104831.03
2025-01-19 16:00:00+00:00,104829.82,105083.0,104598.26,104834.97
2025-01-19 17:00:00+00:00,104836.03,105024.05,104400.44,104988.07
2025-01-19 18:00:00+00:00,104985.74,105124.21,104781.73,104914.81
2025-01-19 19:00:00+00:00,104915.02,106071.69,104848.1,106061.32
2025-01-19 20:00:00+00:00,106061.32,106292.15,105400.14,106167.56
2025-01-19 21:00:00+00:00,106166.79,106247.38,103573.94,103578.4
2025-01-19 22:00:00+00:00,103578.26,104347.22,101042.79,103285.17
2025-01-19 23:00:00+00:00,103284.95,103286.57,99560.16,101204.35
2025-01-20 00:00:00+00:00,101204.35,101526.89,99462.66,99664.16
2025-01-20 01:00:00+00:00,99666.52,100839.25,99504.14,100551.75
2025-01-20 02:00:00+00:00,100550.75,102172.36,100470.39,101783.44
2025-01-20 03:00:00+00:00,101784.71,102066.18,101290.96,101768.97
2025-01-20 04:00:00+00:00,101770.12,102656.28,101415.16,102101.98
2025-01-20 05:00:00+00:00,102101.98,102683.62,102007.78,102200.72
2025-01-20 06:00:00+00:00,102200.72,109396.43,102087.12,107310.72
2025-01-20 07:00:00+00:00,107313.96,109211.22,106804.01,106962.07
2025-01-20 08:00:00+00:00,106965.25,108228.58,106965.03,108169.28
2025-01-20 09:00:00+00:00,108168.27,109021.16,107414.43,107984.41
2025-01-20 10:00:00+00:00,107983.96,108574.67,107635.67,107836.32
2025-01-20 11:00:00+00:00,107836.32,108391.37,107648.11,108089.72
2025-01-20 12:00:00+00:00,108089.73,108537.78,105393.72,106769.57
2025-01-20 13:00:00+00:00,106769.87,107967.02,106510.67,107800.23
2025-01-20 14:00:00+00:00,107802.82,107966.79,107147.02,107751.35
2025-01-20 15:00:00+00:00,107750.36,107839.44,104431.23,104800.76
2025-01-20 16:00:00+00:00,104800.31,106880.83,103645.59,106532.37
2025-01-20 17:00:00+00:00,106531.98,106612.02,100576.77,102833.99
2025-01-20 18:00:00+00:00,102833.02,104310.05,102623.41,103777.7
2025-01-20 19:00:00+00:00,103777.7,103813.22,102631.58,103552.32
2025-01-20 20:00:00+00:00,103553.32,104176.84,103245.86,103512.48
2025-01-20 21:00:00+00:00,103509.94,103925.43,102452.66,102454.95
2025-01-20 22:00:00+00:00,102455.59,103671.94,101721.38,103449.38
2025-01-20 23:00:00+00:00,103449.38,103534.98,101623.08,102130.99
2025-01-21 00:00:00+00:00,102130.81,102538.26,100999.65,101042.69
2025-01-21 01:00:00+00:00,101045.04,102101.5,100078.65,101370.72
2025-01-21 02:00:00+00:00,101370.7,102621.81,100950.42,102418.87
2025-01-21 03:00:00+00:00,102418.87,103116.11,102188.3,102815.43
2025-01-21 04:00:00+00:00,102816.87,102846.13,101824.66,102224.69
2025-01-21 05:00:00+00:00,102224.69,102395.2,101223.15,101263.4
2025-01-21 06:00:00+00:00,101264.98,102049.93,101003.07,101996.01
2025-01-21 07:00:00+00:00,101999.18,102352.52,101737.96,101873.5
2025-01-21 08:00:00+00:00,101873.59,102363.29,101627.55,102344.86
2025-01-21 09:00:00+00:00,102345.26,102759.33,101966.44,102587.77
2025-01-21 10:00:00+00:00,102587.77,103225.57,102459.6,103042.77
2025-01-21 11:00:00+00:00,103042.59,103844.35,102961.09,103637.87
2025-01-21 12:00:00+00:00,103637.86,104571.89,103505.31,104376.1
2025-01-21 13:00:00+00:00,104377.48,104852.8,104038.07,104329.5
2025-01-21 14:00:00+00:00,104329.5,105173.9,102917.8,103153.44
2025-01-21 15:00:00+00:00,103152.22,103963.71,102690.88,103823.13
2025-01-21 16:00:00+00:00,103823.14,106386.72,103705.87,104843.83
2025-01-21 17:00:00+00:00,104843.83,106272.76,104788.0,106050.85
2025-01-21 18:00:00+00:00,106050.5,107105.87,105775.14,106733.73
2025-01-21 19:00:00+00:00,106733.57,106993.05,106152.15,106904.27
2025-01-21 20:00:00+00:00,106904.27,107064.86,105818.49,105988.73
2025-01-21 21:00:00+00:00,105990.82,106681.84,105668.46,106659.03
2025-01-21 22:00:00+00:00,106659.03,106659.03,105851.3,105869.7
2025-01-21 23:00:00+00:00,105869.51,106140.56,105336.22,106019.48
2025-01-22 00:00:00+00:00,106019.3,106310.06,105814.94,105958.36
2025-01-22 01:00:00+00:00,105958.31,106382.15,105459.51,105806.6
2025-01-22 02:00:00+00:00,105806.27,106185.37,105572.71,105591.72
2025-01-22 03:00:00+00:00,105591.58,105914.92,105591.58,105614.06
2025-01-22 04:00:00+00:00,105614.17,105818.9,105311.94,105584.89
2025-01-22 05:00:00+00:00,105584.91,105873.82,105505.27,105693.6
2025-01-22 06:00:00+00:00,105693.6,105951.37,105221.23,105387.98
2025-01-22 07:00:00+00:00,105387.95,105678.4,105067.53,105093.8
2025-01-22 08:00:00+00:00,105093.81,105349.51,104720.23,105279.65
2025-01-22 09:00:00+00:00,105279.65,105279.65,104930.87,104990.89
2025-01-22 10:00:00+00:00,104989.69,105167.49,104667.65,105145.21
2025-01-22 11:00:00+00:00,105146.22,105452.91,104767.76,105095.14
2025-01-22 12:00:00+00:00,105096.1,105588.45,105068.32,105302.0
2025-01-22 13:00:00+00:00,105302.0,105362.71,103835.91,104078.94
2025-01-22 14:00:00+00:00,104078.87,104925.48,103690.45,104385.07
2025-01-22 15:00:00+00:00,104385.41,105152.42,104000.64,104200.28
2025-01-22 16:00:00+00:00,104200.95,104232.52,103360.31,103719.78
2025-01-22 17:00:00+00:00,103719.66,104612.54,103695.84,104364.05
2025-01-22 18:00:00+00:00,104363.02,104688.31,103795.85,103906.49
2025-01-22 19:00:00+00:00,103906.44,104747.01,103877.28,104637.78
2025-01-22 20:00:00+00:00,104637.8,104833.5,104100.89,104317.43
2025-01-22 21:00:00+00:00,104319.03,104374.86,103666.15,104105.03
2025-01-22 22:00:00+00:00,104105.07,104509.49,103782.63,103866.03
2025-01-22 23:00:00+00:00,103864.16,104145.68,103663.8,103709.52
2025-01-23 00:00:00+00:00,103709.43,103768.77,103020.31,103263.07
2025-01-23 01:00:00+00:00,103263.07,103598.39,102567.05,102885.01
2025-01-23 02:00:00+00:00,102883.87,102934.97,102077.23,102606.09
2025-01-23 03:00:00+00:00,102605.26,102945.93,102154.77,102407.18
2025-01-23 04:00:00+00:00,102407.14,102438.75,101555.35,102016.22
2025-01-23 05:00:00+00:00,102015.7,102581.47,101946.74,102480.82
2025-01-23 06:00:00+00:00,102480.81,102915.09,102186.59,102210.49
2025-01-23 07:00:00+00:00,102210.49,102737.61,102037.37,102656.72
2025-01-23 08:00:00+00:00,102656.72,102663.19,102027.26,102167.94
2025-01-23 09:00:00+00:00,102167.94,102416.54,101603.58,101626.94
2025-01-23 10:00:00+00:00,101627.61,102016.61,101227.38,101636.04
2025-01-23 11:00:00+00:00,101636.4,102142.87,101634.82,101893.34
2025-01-23 12:00:00+00:00,101892.52,102076.32,101368.79,101588.02
2025-01-23 13:00:00+00:00,101587.98,102649.32,101281.73,102462.37
2025-01-23 14:00:00+00:00,102462.37,105980.25,101951.38,105118.21
2025-01-23 15:00:00+00:00,105118.21,105727.66,102683.02,105161.72
2025-01-23 16:00:00+00:00,105164.67,106788.16,105020.55,105106.12
2025-01-23 17:00:00+00:00,105110.5,106175.52,104189.4,105864.67
2025-01-23 18:00:00+00:00,105864.67,106082.86,105077.01,105374.12
2025-01-23 19:00:00+00:00,105373.89,105456.37,103376.38,103747.65
2025-01-23 20:00:00+00:00,103748.57,106355.58,102603.69,103232.77
2025-01-23 21:00:00+00:00,103233.53,103355.85,102244.78,103043.03
2025-01-23 22:00:00+00:00,103044.28,104644.48,102944.74,103916.24
2025-01-23 23:00:00+00:00,103916.24,104480.07,103740.12,103859.17
2025-01-24 00:00:00+00:00,103859.16,104171.68,103446.43,103462.99
2025-01-24 01:00:00+00:00,103463.68,103901.79,103087.76,103246.81
2025-01-24 02:00:00+00:00,103246.64,103547.11,102985.18,103036.26
2025-01-24 03:00:00+00:00,103036.26,104294.83,102773.03,103907.77
2025-01-24 04:00:00+00:00,103907.55,104885.51,103820.88,104647.7
2025-01-24 05:00:00+00:00,104646.83,105277.24,104574.51,105229.21
2025-01-24 06:00:00+00:00,105229.21,105354.73,104656.81,105007.34
2025-01-24 07:00:00+00:00,105008.41,105195.57,104681.1,105060.23
2025-01-24 08:00:00+00:00,105060.26,105615.33,104937.92,105522.93
2025-01-24 09:00:00+00:00,105522.53,105769.79,105077.59,105170.76
2025-01-24 10:00:00+00:00,105170.76,105445.27,105068.98,105431.96
2025-01-24 11:00:00+00:00,105431.96,105534.8,105237.91,105432.59
2025-01-24 12:00:00+00:00,105432.59,105603.05,105205.89,105542.2
2025-01-24 13:00:00+00:00,105542.2,105785.62,105004.43,105134.66
2025-01-24 14:00:00+00:00,105134.67,106313.18,104716.02,105773.78
2025-01-24 15:00:00+00:00,105773.78,106003.5,105286.96,105874.72
2025-01-24 16:00:00+00:00,105874.61,106171.84,105606.28,105664.84
2025-01-24 17:00:00+00:00,105665.07,106714.59,105637.14,106478.19
2025-01-24 18:00:00+00:00,106478.19,107124.49,106123.45,106345.8
2025-01-24 19:00:00+00:00,106345.36,106617.02,105715.67,105779.24
2025-01-24 20:00:00+00:00,105779.91,105790.6,104765.05,104802.8
2025-01-24 21:00:00+00:00,104800.82,105397.3,104799.88,105132.33
2025-01-24 22:00:00+00:00,105132.33,105473.5,104735.42,104775.01
2025-01-24 23:00:00+00:00,104776.43,104933.16,104476.47,104881.09
2025-01-25 00:00:00+00:00,104880.79,104880.79,104361.9,104426.06
2025-01-25 01:00:00+00:00,104425.68,104803.12,104374.16,104728.85
2025-01-25 02:00:00+00:00,104729.02,104819.52,104465.38,104547.43
2025-01-25 03:00:00+00:00,104547.42,105262.01,104451.16,105182.09
2025-01-25 04:00:00+00:00,105182.09,105189.69,104611.49,104639.72
2025-01-25 05:00:00+00:00,104639.72,104682.54,104271.1,104356.84
2025-01-25 06:00:00+00:00,104356.89,104465.88,104212.13,104303.61
2025-01-25 07:00:00+00:00,104303.61,104510.04,104277.94,104376.4
2025-01-25 08:00:00+00:00,104375.6,104484.15,104145.02,104333.11
2025-01-25 09:00:00+00:00,104333.11,104439.14,104266.75,104357.56
2025-01-25 10:00:00+00:00,104357.18,104643.54,104103.98,104529.6
2025-01-25 11:00:00+00:00,104528.89,104683.38,104380.07,104660.12
2025-01-25 12:00:00+00:00,104660.12,104781.17,104446.51,104737.87
2025-01-25 13:00:00+00:00,104737.28,104849.82,104620.65,104704.56
2025-01-25 14:00:00+00:00,104704.56,104713.18,104462.25,104592.31
2025-01-25 15:00:00+00:00,104592.34,105092.56,104588.48,104887.75
2025-01-25 16:00:00+00:00,104887.75,104977.09,104581.87,104645.58
2025-01-25 17:00:00+00:00,104644.56,104913.63,104456.21,104890.29
2025-01-25 18:00:00+00:00,104890.29,105275.71,104833.74,104971.64
2025-01-25 19:00:00+00:00,104971.73,105175.29,104912.14,105044.53
2025-01-25 20:00:00+00:00,105044.53,105187.07,104953.08,104958.19
2025-01-25 21:00:00+00:00,104958.19,105108.68,104859.95,105088.92
2025-01-25 22:00:00+00:00,105088.92,105242.61,104993.27,105072.09
2025-01-25 23:00:00+00:00,105071.66,105121.03,104688.34,104736.02
2025-01-26 00:00:00+00:00,104736.02,104824.58,104511.79,104582.46
2025-01-26 01:00:00+00:00,104582.5,104757.41,104501.01,104603.45
2025-01-26 02:00:00+00:00,104603.45,104699.22,104506.58,104672.96
2025-01-26 03:00:00+00:00,104672.99,105212.68,104671.51,105043.14
2025-01-26 04:00:00+00:00,105042.81,105461.24,104964.34,105143.57
2025-01-26 05:00:00+00:00,105145.23,105181.81,104992.59,105076.49
2025-01-26 06:00:00+00:00,105076.48,105098.17,104943.01,104972.59
2025-01-26 07:00:00+00:00,104972.59,105078.01,104930.81,104980.39
2025-01-26 08:00:00+00:00,104979.98,105196.66,104850.3,105014.02
2025-01-26 09:00:00+00:00,105014.02,105014.02,104428.61,104613.64
2025-01-26 10:00:00+00:00,104613.13,104703.74,104483.15,104701.0
2025-01-26 11:00:00+00:00,104701.56,104833.89,104646.25,104805.79
2025-01-26 12:00:00+00:00,104806.72,104875.5,104688.68,104875.03
2025-01-26 13:00:00+00:00,104874.98,105034.4,104828.71,104944.47
2025-01-26 14:00:00+00:00,104944.47,104988.69,104786.09,104928.15
2025-01-26 15:00:00+00:00,104928.23,105065.08,104870.33,104951.31
2025-01-26 16:00:00+00:00,104951.31,105020.06,104880.09,104921.1
2025-01-26 17:00:00+00:00,104921.1,105032.66,104900.9,104927.22
2025-01-26 18:00:00+00:00,104927.23,105240.89,104891.88,105157.95
2025-01-26 19:00:00+00:00,105157.95,105224.01,105021.92,105065.0
2025-01-26 20:00:00+00:00,105065.0,105183.7,104905.37,104934.99
2025-01-26 21:00:00+00:00,104934.56,104971.55,104542.17,104542.48
2025-01-26 22:00:00+00:00,104542.62,104696.8,104291.94,104315.85
2025-01-26 23:00:00+00:00,104315.22,104315.51,102503.76,102603.67
2025-01-27 00:00:00+00:00,102604.77,103216.34,101572.37,101686.94
2025-01-27 01:00:00+00:00,101687.74,102031.61,101142.07,101269.53
2025-01-27 02:00:00+00:00,101268.79,101642.78,100826.43,100954.96
2025-01-27 03:00:00+00:00,100955.16,101812.57,100696.29,101354.26
2025-01-27 04:00:00+00:00,101354.26,101358.28,100230.3,100371.67
2025-01-27 05:00:00+00:00,100371.67,100690.83,99718.39,100333.98
2025-01-27 06:00:00+00:00,100334.05,100450.28,98704.55,98910.36
2025-01-27 07:00:00+00:00,98911.12,99361.26,97759.61,99012.92
2025-01-27 08:00:00+00:00,99013.33,99322.42,98680.49,99003.92
2025-01-27 09:00:00+00:00,99004.05,99493.26,98765.19,99377.35
2025-01-27 10:00:00+00:00,99377.75,99415.1,98266.83,98348.32
2025-01-27 11:00:00+00:00,98348.26,99314.39,98303.41,98738.29
2025-01-27 12:00:00+00:00,98738.71,100812.04,98687.98,100555.76
2025-01-27 13:00:00+00:00,100554.88,101610.29,100012.73,100453.35
2025-01-27 14:00:00+00:00,100451.84,102253.47,100087.9,101902.96
2025-01-27 15:00:00+00:00,101902.66,102067.19,100859.73,101085.0
2025-01-27 16:00:00+00:00,101085.02,101203.61,99551.76,99713.58
2025-01-27 17:00:00+00:00,99714.06,100002.89,99041.68,99130.06
2025-01-27 18:00:00+00:00,99131.39,99707.41,98846.67,99141.95
2025-01-27 19:00:00+00:00,99141.37,99894.95,99140.76,99660.24
2025-01-27 20:00:00+00:00,99660.24,101705.61,99573.66,101372.82
2025-01-27 21:00:00+00:00,101372.84,102351.5,100926.66,101314.83
2025-01-27 22:00:00+00:00,101314.83,101907.63,101251.02,101585.59
2025-01-27 23:00:00+00:00,101585.59,102135.9,101585.59,102045.3
2025-01-28 00:00:00+00:00,102045.99,102865.32,101781.84,101842.96
2025-01-28 01:00:00+00:00,101842.98,101964.39,101388.06,101389.53
2025-01-28 02:00:00+00:00,101390.22,102412.68,101332.55,102384.06
2025-01-28 03:00:00+00:00,102384.44,102858.9,102031.05,102617.4
2025-01-28 04:00:00+00:00,102617.41,103345.44,102589.56,102891.77
2025-01-28 05:00:00+00:00,102891.77,103319.9,102822.43,102995.38
2025-01-28 06:00:00+00:00,102995.38,103182.69,102610.35,102728.32
2025-01-28 07:00:00+00:00,102728.32,103304.03,102520.27,102774.03
2025-01-28 08:00:00+00:00,102774.11,103007.76,102595.59,102824.61
2025-01-28 09:00:00+00:00,102824.67,102939.62,102388.02,102937.87
2025-01-28 10:00:00+00:00,102936.85,103160.05,102585.9,102729.36
2025-01-28 11:00:00+00:00,102729.36,102917.4,102551.27,102745.29
2025-01-28 12:00:00+00:00,102745.29,102966.05,102471.3,102570.59
2025-01-28 13:00:00+00:00,102570.59,102919.12,102488.72,102574.78
2025-01-28 14:00:00+00:00,102574.28,102870.52,101814.14,102626.09
2025-01-28 15:00:00+00:00,102626.09,103742.07,102503.75,102762.74
2025-01-28 16:00:00+00:00,102762.74,102881.77,101930.45,102233.29
2025-01-28 17:00:00+00:00,102233.29,103075.08,102204.53,102561.77
2025-01-28 18:00:00+00:00,102562.11,103078.71,102146.47,102190.65
2025-01-28 19:00:00+00:00,102190.65,102641.88,101808.77,102412.64
2025-01-28 20:00:00+00:00,102412.88,102516.04,101217.78,101246.29
2025-01-28 21:00:00+00:00,101246.19,101497.19,100260.37,100314.73
2025-01-28 22:00:00+00:00,100314.79,101352.71,100263.95,101249.97
2025-01-28 23:00:00+00:00,101250.31,101405.09,100749.43,101323.48
2025-01-29 00:00:00+00:00,101323.93,101759.85,101270.23,101643.25
2025-01-29 01:00:00+00:00,101643.35,101927.24,101412.22,101781.53
2025-01-29 02:00:00+00:00,101781.06,102242.84,101639.76,101735.46
2025-01-29 03:00:00+00:00,101735.46,102091.97,101715.61,101985.51
2025-01-29 04:00:00+00:00,101983.74,102126.47,101904.37,101947.56
2025-01-29 05:00:00+00:00,101947.68,102319.07,101923.55,102196.86
2025-01-29 06:00:00+00:00,102196.86,102784.24,102184.77,102741.11
2025-01-29 07:00:00+00:00,102741.11,102751.36,102408.29,102692.96
2025-01-29 08:00:00+00:00,102692.58,102933.88,102624.77,102675.26
2025-01-29 09:00:00+00:00,102675.25,102713.89,102252.47,102275.06
2025-01-29 10:00:00+00:00,102275.25,102665.31,102151.2,102477.51
2025-01-29 11:00:00+00:00,102477.51,102738.25,102368.35,102580.44
2025-01-29 12:00:00+00:00,102580.36,102757.03,102163.5,102169.57
2025-01-29 13:00:00+00:00,102169.01,102272.15,101657.48,101785.64
2025-01-29 14:00:00+00:00,101788.1,102303.37,101540.81,101975.56
2025-01-29 15:00:00+00:00,101975.94,102456.58,101743.53,101935.44
2025-01-29 16:00:00+00:00,101935.44,102083.32,101644.35,102039.16
2025-01-29 17:00:00+00:00,102039.16,102707.55,101956.37,102341.82
2025-01-29 18:00:00+00:00,102339.91,102948.54,101953.91,102799.65
2025-01-29 19:00:00+00:00,102800.58,103878.4,101371.92,103515.51
2025-01-29 20:00:00+00:00,103513.41,104720.9,102819.1,104144.98
2025-01-29 21:00:00+00:00,104144.98,104327.0,103689.29,103689.29
2025-01-29 22:00:00+00:00,103689.29,103944.08,103354.62,103442.89
2025-01-29 23:00:00+00:00,103445.5,104280.82,103402.87,103679.05
2025-01-30 00:00:00+00:00,103678.74,104123.91,103315.92,104024.62
2025-01-30 01:00:00+00:00,104024.07,104536.59,103928.85,104263.86
2025-01-30 02:00:00+00:00,104263.66,104663.36,104004.52,104663.36
2025-01-30 03:00:00+00:00,104663.36,105296.75,104514.97,105213.55
2025-01-30 04:00:00+00:00,105213.36,105580.67,104857.88,105482.38
2025-01-30 05:00:00+00:00,105482.38,105517.54,105036.35,105374.31
2025-01-30 06:00:00+00:00,105372.3,105578.13,105166.17,105185.08
2025-01-30 07:00:00+00:00,105185.68,105333.84,104818.86,105134.67
2025-01-30 08:00:00+00:00,105135.11,105339.32,104937.33,105063.46
2025-01-30 09:00:00+00:00,105064.29,105538.17,105021.83,105417.32
2025-01-30 10:00:00+00:00,105417.32,105417.44,105114.69,105340.17
2025-01-30 11:00:00+00:00,105339.79,105396.16,105081.05,105303.61
2025-01-30 12:00:00+00:00,105303.61,105311.4,104860.06,105025.57
2025-01-30 13:00:00+00:00,105025.57,105355.01,104839.95,104877.07
2025-01-30 14:00:00+00:00,104876.54,106213.97,104665.98,105916.88
2025-01-30 15:00:00+00:00,105916.35,106420.93,105412.86,105568.17
2025-01-30 16:00:00+00:00,105569.27,106008.74,105476.93,105699.9
2025-01-30 17:00:00+00:00,105699.9,105702.05,104935.27,105298.86
2025-01-30 18:00:00+00:00,105298.86,105582.83,104766.25,105577.77
2025-01-30 19:00:00+00:00,105576.5,105780.49,105244.72,105708.76
2025-01-30 20:00:00+00:00,105708.76,105819.82,104853.97,104935.77
2025-01-30 21:00:00+00:00,104932.74,105218.42,104822.09,105046.96
2025-01-30 22:00:00+00:00,105046.96,105350.61,104977.75,105106.09
2025-01-30 23:00:00+00:00,105106.32,105256.62,104704.36,104728.54
2025-01-31 00:00:00+00:00,104728.51,105029.78,104425.38,104907.22
2025-01-31 01:00:00+00:00,104907.21,104913.11,104437.98,104734.04
2025-01-31 02:00:00+00:00,104734.08,104859.28,104275.21,104348.96
2025-01-31 03:00:00+00:00,104349.62,104385.59,103957.92,104347.58
2025-01-31 04:00:00+00:00,104347.57,104549.21,103979.19,104017.38
2025-01-31 05:00:00+00:00,104015.75,104487.95,104015.54,104323.45
2025-01-31 06:00:00+00:00,104323.45,104748.14,104308.38,104524.74
2025-01-31 07:00:00+00:00,104524.74,104812.27,104033.39,104203.76
2025-01-31 08:00:00+00:00,104203.85,104325.6,104034.47,104036.8
2025-01-31 09:00:00+00:00,104036.85,104329.1,103943.74,104264.72
2025-01-31 10:00:00+00:00,104264.72,104433.48,104093.63,104291.36
2025-01-31 11:00:00+00:00,104291.9,104853.94,104291.32,104742.87
2025-01-31 12:00:00+00:00,104743.34,104904.4,104568.33,104713.87
2025-01-31 13:00:00+00:00,104714.29,105032.41,104572.33,104670.97
2025-01-31 14:00:00+00:00,104670.97,104866.06,104129.09,104448.73
2025-01-31 15:00:00+00:00,104448.73,106015.74,104448.73,105462.91
2025-01-31 16:00:00+00:00,105462.61,105578.42,104725.87,105087.98
2025-01-31 17:00:00+00:00,105087.99,105090.29,104592.36,104592.36
2025-01-31 18:00:00+00:00,104592.36,104827.74,102628.98,102645.27
2025-01-31 19:00:00+00:00,102646.3,103009.87,102136.74,102325.23
2025-01-31 20:00:00+00:00,102325.23,102325.23,101628.97,101690.15
2025-01-31 21:00:00+00:00,101690.08,102159.27,101589.36,102155.46
2025-01-31 22:00:00+00:00,102156.4,102489.98,101935.89,102271.7
2025-01-31 23:00:00+00:00,102272.35,102444.41,101970.11,102437.64
2025-02-01 00:00:00+00:00,102437.64,102543.85,102189.86,102464.27
2025-02-01 01:00:00+00:00,102464.41,102743.9,102435.14,102536.22
2025-02-01 02:00:00+00:00,102536.22,102750.29,102374.81,102439.41
2025-02-01 03:00:00+00:00,102439.38,102485.42,102172.22,102213.21
2025-02-01 04:00:00+00:00,102213.22,102463.78,102105.15,102286.68
2025-02-01 05:00:00+00:00,102286.68,102552.25,102225.66,102465.45
2025-02-01 06:00:00+00:00,102466.0,102544.71,102158.84,102372.9
2025-02-01 07:00:00+00:00,102372.9,102462.29,102134.77,102138.06
2025-02-01 08:00:00+00:00,102138.06,102241.86,101818.63,101980.18
2025-02-01 09:00:00+00:00,101980.18,101983.29,101396.75,101646.92
2025-02-01 10:00:00+00:00,101646.51,101947.63,101601.79,101610.36
2025-02-01 11:00:00+00:00,101609.25,102026.02,101608.83,101999.1
2025-02-01 12:00:00+00:00,101999.1,102292.58,101979.52,102246.33
2025-02-01 13:00:00+00:00,102246.31,102254.9,101796.93,101832.25
2025-02-01 14:00:00+00:00,101832.76,102137.88,101787.46,101797.32
2025-02-01 15:00:00+00:00,101797.32,102143.63,101706.3,102041.97
2025-02-01 16:00:00+00:00,102041.97,102180.38,101837.57,101863.02
2025-02-01 17:00:00+00:00,101863.39,102254.56,101860.79,102229.42
2025-02-01 18:00:00+00:00,102231.53,102246.4,101945.47,101975.93
2025-02-01 19:00:00+00:00,101976.31,101994.47,101432.09,101637.6
2025-02-01 20:00:00+00:00,101637.6,101638.57,100969.05,101301.56
2025-02-01 21:00:00+00:00,101301.57,101547.72,100981.0,101173.05
2025-02-01 22:00:00+00:00,101173.05,101396.11,100487.92,100638.74
2025-02-01 23:00:00+00:00,100639.0,100838.58,100258.62,100607.47
2025-02-02 00:00:00+00:00,100607.47,101262.68,100487.72,101221.7
2025-02-02 01:00:00+00:00,101221.69,101433.86,101144.9,101211.83
2025-02-02 02:00:00+00:00,101213.88,101247.69,100417.31,100436.52
2025-02-02 03:00:00+00:00,100436.16,100728.7,99142.87,99180.92
2025-02-02 04:00:00+00:00,99180.92,99848.39,99033.02,99523.31
2025-02-02 05:00:00+00:00,99523.31,100322.7,99478.52,100237.34
2025-02-02 06:00:00+00:00,100237.01,100479.92,100082.29,100246.25
2025-02-02 07:00:00+00:00,100246.26,100258.89,99602.26,99621.09
2025-02-02 08:00:00+00:00,99620.95,100081.5,99313.24,99812.81
2025-02-02 09:00:00+00:00,99812.81,99843.0,99364.04,99668.81
2025-02-02 10:00:00+00:00,99668.81,99670.2,99234.83,99395.34
2025-02-02 11:00:00+00:00,99396.04,99577.02,98628.1,98849.26
2025-02-02 12:00:00+00:00,98848.76,99136.08,98149.72,98164.61
2025-02-02 13:00:00+00:00,98164.6,98802.39,98158.97,98774.63
2025-02-02 14:00:00+00:00,98774.63,99408.66,98687.13,99186.98
2025-02-02 15:00:00+00:00,99188.61,99378.65,98714.33,99328.59
2025-02-02 16:00:00+00:00,99329.41,99341.05,98075.89,98250.97
2025-02-02 17:00:00+00:00,98251.25,98535.96,96999.36,97189.56
2025-02-02 18:00:00+00:00,97189.9,97895.37,96816.65,97073.5
2025-02-02 19:00:00+00:00,97073.49,98671.51,96835.57,98245.89
2025-02-02 20:00:00+00:00,98245.86,98597.73,97639.81,97777.39
2025-02-02 21:00:00+00:00,97777.58,97949.49,96570.28,96985.79
2025-02-02 22:00:00+00:00,96985.98,97997.76,96168.04,97963.82
2025-02-02 23:00:00+00:00,97963.18,97967.58,96531.79,97676.98
2025-02-03 00:00:00+00:00,97677.16,97736.29,95544.82,96503.38
2025-02-03 01:00:00+00:00,96504.71,96883.41,92008.49,93327.8
2025-02-03 02:00:00+00:00,93327.8,94915.17,91266.16,93524.11
2025-02-03 03:00:00+00:00,93524.42,94651.01,93419.98,94018.73
2025-02-03 04:00:00+00:00,94018.73,94457.9,92659.49,92758.83
2025-02-03 05:00:00+00:00,92758.59,94237.64,92758.59,94189.95
2025-02-03 06:00:00+00:00,94189.95,94580.53,93665.71,93888.4
2025-02-03 07:00:00+00:00,93888.38,95393.09,93833.8,95312.64
2025-02-03 08:00:00+00:00,95312.64,95589.72,94858.39,95315.9
2025-02-03 09:00:00+00:00,95315.9,95917.02,95238.54,95268.79
2025-02-03 10:00:00+00:00,95269.38,95699.94,94810.92,95680.59
2025-02-03 11:00:00+00:00,95680.59,95689.92,94947.57,95092.66
2025-02-03 12:00:00+00:00,95092.66,95597.08,94752.01,94752.15
2025-02-03 13:00:00+00:00,94753.88,95374.15,94358.47,94651.12
2025-02-03 14:00:00+00:00,94647.72,96666.12,94150.79,96585.36
2025-02-03 15:00:00+00:00,96585.36,99462.24,96187.68,98834.5
2025-02-03 16:00:00+00:00,98834.83,99012.47,98162.29,98521.56
2025-02-03 17:00:00+00:00,98521.13,99274.76,98034.89,99185.69
2025-02-03 18:00:00+00:00,99183.49,99905.57,98961.94,99807.01
2025-02-03 19:00:00+00:00,99805.59,101854.72,99587.01,101854.72
2025-02-03 20:00:00+00:00,101854.72,101921.23,101027.71,101095.2
2025-02-03 21:00:00+00:00,101095.2,101941.69,100919.43,101809.24
2025-02-03 22:00:00+00:00,101809.24,102433.41,101479.72,101660.32
2025-02-03 23:00:00+00:00,101661.52,101796.2,101249.92,101310.21
2025-02-04 00:00:00+00:00,101310.19,101759.72,101147.63,101168.19
2025-02-04 01:00:00+00:00,101168.51,101802.93,100860.09,101486.52
2025-02-04 02:00:00+00:00,101486.64,101534.64,100917.64,100942.48
2025-02-04 03:00:00+00:00,100941.9,101118.79,100670.72,100725.6
2025-02-04 04:00:00+00:00,100725.6,100864.07,100117.88,100155.78
2025-02-04 05:00:00+00:00,100155.78,100190.57,98365.06,98972.65
2025-02-04 06:00:00+00:00,98971.03,99727.91,98938.69,99465.75
2025-02-04 07:00:00+00:00,99465.15,99573.99,98420.25,98560.97
